"Date","Price","Open","High","Low","Vol.","Change %"
"05/05/2020","4.353","4.171","4.390","4.171","2.01M","5.22%"
"04/05/2020","4.137","4.227","4.285","4.113","1.09M","-4.28%"
"30/04/2020","4.322","4.504","4.554","4.211","2.83M","-3.40%"
"29/04/2020","4.474","4.119","4.474","4.088","5.06M","9.20%"
"28/04/2020","4.097","4.177","4.304","4.035","2.78M","-1.28%"
"27/04/2020","4.150","3.958","4.159","3.918","4.51M","8.47%"
"24/04/2020","3.826","3.699","3.964","3.644","5.54M","4.22%"
"22/04/2020","3.671","3.520","3.816","3.483","6.25M","4.38%"
"21/04/2020","3.517","3.536","3.560","3.440","1.63M","-0.54%"
"20/04/2020","3.536","3.600","3.641","3.514","1.72M","0.28%"
"17/04/2020","3.526","3.489","3.570","3.455","1.18M","2.05%"
"16/04/2020","3.455","3.369","3.514","3.369","1.37M","2.28%"
"15/04/2020","3.378","3.499","3.499","3.326","1.22M","-3.46%"
"14/04/2020","3.499","3.610","3.637","3.480","1.65M","-1.55%"
"13/04/2020","3.554","3.477","3.687","3.477","1.81M","0.97%"
"10/04/2020","3.520","3.505","3.579","3.332","1.37M","1.68%"
"09/04/2020","3.462","3.403","3.558","3.403","3.36M","3.10%"
"08/04/2020","3.358","3.089","3.367","3.015","6.38M","8.71%"
"07/04/2020","3.089","3.116","3.233","3.044","2.46M","-0.10%"
"06/04/2020","3.092","2.979","3.131","2.979","2.37M","6.47%"
"03/04/2020","2.904","2.779","2.946","2.737","2.56M","4.84%"
"02/04/2020","2.770","2.800","2.818","2.665","763.59K","-0.65%"
"01/04/2020","2.788","2.827","2.845","2.761","1.14M","-2.48%"
"31/03/2020","2.859","2.845","2.874","2.791","1.36M","2.22%"
"30/03/2020","2.797","2.767","2.892","2.737","1.72M","1.08%"
"27/03/2020","2.767","3.003","3.015","2.761","2.77M","-7.12%"
"26/03/2020","2.979","2.886","3.044","2.830","4.69M","2.80%"
"25/03/2020","2.898","2.910","3.015","2.740","4.68M","2.51%"
"24/03/2020","2.827","2.686","2.827","2.686","3.07M","10.00%"
"23/03/2020","2.570","2.322","2.594","2.236","2.58M","8.99%"
"20/03/2020","2.358","2.367","2.439","2.328","947.86K","1.42%"
"19/03/2020","2.325","2.200","2.325","2.161","1.31M","4.12%"
"18/03/2020","2.233","2.179","2.388","2.164","1.76M","-1.41%"
"17/03/2020","2.265","2.391","2.409","2.095","853.95K","-2.71%"
"16/03/2020","2.328","2.394","2.448","2.242","1.08M","-6.47%"
"13/03/2020","2.489","2.259","2.489","2.122","1.21M","9.89%"
"12/03/2020","2.265","2.612","2.612","2.149","1.28M","-15.30%"
"11/03/2020","2.674","2.821","2.880","2.630","1.17M","-5.61%"
"10/03/2020","2.833","2.895","3.071","2.776","1.93M","-0.21%"
"09/03/2020","2.839","3.197","3.209","2.827","1.05M","-13.05%"
"06/03/2020","3.265","3.334","3.379","3.259","658.20K","-2.42%"
