"Date","Price","Open","High","Low","Vol.","Change %"
"08/03/2021","8.10","8.32","8.37","8.07","5.01M","-1.70%"
"05/03/2021","8.24","8.28","8.32","8.19","3.74M","-1.08%"
"04/03/2021","8.33","8.42","8.47","8.29","4.39M","-1.65%"
"03/03/2021","8.47","8.68","8.81","8.43","8.78M","-2.42%"
"02/03/2021","8.68","8.55","8.81","8.38","9.71M","1.40%"
"01/03/2021","8.56","8.31","8.59","8.31","5.96M","4.77%"
"26/02/2021","8.17","7.60","8.24","7.59","5.83M","1.36%"
"25/02/2021","8.06","8.22","8.33","7.82","6.64M","-0.74%"
"24/02/2021","8.12","8.14","8.45","7.96","6.16M","-0.85%"
"23/02/2021","8.19","8.67","8.68","8.16","6.31M","-4.77%"
"22/02/2021","8.60","8.94","8.96","8.56","7.76M","-2.05%"
"19/02/2021","8.78","8.59","9.12","8.48","16.29M","2.45%"
"18/02/2021","8.57","8.77","8.87","8.44","8.30M","-1.04%"
"17/02/2021","8.66","8.41","8.80","8.35","14.09M","3.22%"
"16/02/2021","8.39","8.71","8.83","8.27","12.34M","-3.34%"
"15/02/2021","8.68","8.21","8.97","8.14","38.25M","5.72%"
"12/02/2021","8.21","8.14","8.48","7.98","11.56M","0.98%"
"11/02/2021","8.13","8.26","8.30","8.10","4.79M","-1.45%"
"10/02/2021","8.25","8.14","8.40","8.08","8.38M","3.00%"
"09/02/2021","8.01","8.03","8.29","7.81","10.85M","-0.37%"
"08/02/2021","8.04","8.36","8.42","7.98","8.86M","-3.25%"
"05/02/2021","8.31","8.48","8.59","8.29","7.42M","-1.19%"
"04/02/2021","8.41","8.55","8.91","8.32","22.71M","0.84%"
"03/02/2021","8.34","8.37","8.49","8.08","7.67M","0.24%"
"02/02/2021","8.32","8.52","8.83","8.18","25.75M","-3.14%"
"01/02/2021","8.59","7.88","8.59","7.79","19.73M","9.85%"
"29/01/2021","7.82","7.79","8.03","7.72","5.14M","-1.39%"
"28/01/2021","7.93","7.44","8.11","7.07","11.41M","3.66%"
"27/01/2021","7.65","8.03","8.04","7.58","6.84M","-5.20%"
"26/01/2021","8.07","8.12","8.12","7.86","5.90M","-0.74%"
"25/01/2021","8.13","8.00","8.14","7.68","8.31M","3.30%"
"22/01/2021","7.87","7.93","7.96","7.69","7.47M","-1.38%"
"21/01/2021","7.98","8.07","8.24","7.90","6.88M","-0.75%"
"20/01/2021","8.04","8.05","8.34","7.98","8.98M","0.50%"
"19/01/2021","8.00","8.03","8.16","7.93","8.74M","0.13%"
"18/01/2021","7.99","7.89","8.11","7.68","10.79M","1.27%"
"15/01/2021","7.89","7.84","8.07","7.70","8.84M","0.38%"
"14/01/2021","7.86","7.86","8.15","7.64","12.63M","0.00%"
"13/01/2021","7.86","7.42","7.99","7.42","19.91M","6.36%"
"12/01/2021","7.39","7.49","7.54","7.30","5.24M","-0.54%"
"11/01/2021","7.43","7.61","7.76","7.23","12.39M","-2.24%"
"08/01/2021","7.60","7.37","7.84","7.06","27.40M","5.56%"
"07/01/2021","7.20","6.72","7.26","6.72","13.70M","7.14%"
"06/01/2021","6.72","6.64","6.80","6.64","8.60M","1.82%"
"05/01/2021","6.60","6.76","6.81","6.56","9.98M","-2.65%"
"04/01/2021","6.78","6.82","6.92","6.73","12.92M","0.44%"
"31/12/2020","6.75","6.45","6.98","6.45","24.67M","4.98%"
"30/12/2020","6.43","6.30","6.51","6.28","10.16M","2.23%"
"29/12/2020","6.29","6.38","6.45","6.28","6.33M","-1.41%"
"28/12/2020","6.38","6.40","6.52","6.28","12.97M","-0.31%"
"25/12/2020","6.40","6.59","6.64","6.39","8.82M","-2.74%"
"24/12/2020","6.58","6.59","6.80","6.57","14.35M","-0.15%"
"23/12/2020","6.59","6.64","6.81","6.49","19.42M","-0.60%"
"22/12/2020","6.63","6.70","7.00","6.54","31.52M","-0.90%"
"21/12/2020","6.69","6.15","6.69","6.04","38.58M","6.87%"
